SetName,Cycle,Time_S,Temperature_°C,X_Displacement_um,Y_Displacement_um,X_Force_mN,Y_Force_mN,X_MeasuredStrain_%,Y_MeasuredStrain_%
Precon1,1-Hold,543.1,23.7,13187,0,585,-8,33.38892893,-7.935315859
Precon1,1-Hold,543.2,23.7,13187,0,584,-9,33.40156559,-7.924463475
Precon1,1-Hold,543.3,23.7,13187,0,586,-8,33.36013577,-7.864850063
Precon1,1-Hold,543.4,23.7,13187,0,585,-7,33.4884846,-7.872417578
Precon1,1-Hold,543.5,23.7,13187,0,586,-12,33.31497056,-7.795890865
Precon1,1-Hold,543.6,23.7,13187,0,585,-7,33.40601189,-7.931259823
Precon1,1-Hold,543.7,23.7,13187,0,585,-8,33.40300631,-7.862982334
Precon1,1-Hold,543.8,23.7,13187,0,585,-7,33.35848954,-7.898915491
Precon1,1-Hold,543.9,23.7,13187,0,585,-10,33.42499709,-7.805245118
Precon1,1-Hold,544,23.7,13187,0,584,-9,33.42448198,-7.897582488
Precon1,1-Hold,544.1,23.7,13187,0,585,-7,33.40553201,-7.925878726
Precon1,1-Hold,544.2,23.7,13187,0,585,-7,33.428087,-7.811498673
Precon1,1-Hold,544.3,23.7,13187,0,584,-7,33.4075197,-7.846248531
Precon1,1-Hold,544.4,23.7,13187,0,585,-7,33.42336363,-7.864686379
Precon1,1-Hold,544.5,23.7,13187,0,585,-6,33.33110229,-7.910845409
Precon1,1-Hold,544.6,23.7,13187,0,587,-8,33.34808219,-7.939092435
Precon1,1-Hold,544.7,23.7,13187,0,586,-8,33.3466065,-7.929568033
Precon1,1-Hold,544.8,23.7,13187,0,585,-8,33.43160791,-7.949321615
Precon1,1-Hold,544.9,23.7,13187,0,585,-8,33.4204861,-7.867831984
Precon1,1-Hold,545,23.7,13187,0,584,-5,33.35584178,-7.846356033
Precon1,1-Hold,545.1,23.7,13187,0,585,-11,33.40310867,-7.948857816
Precon1,1-Hold,545.2,23.7,13187,0,587,-6,33.35836851,-7.855916696
Precon1,1-Hold,545.3,23.7,13187,0,586,-8,33.34381288,-7.900509205
Precon1,1-Hold,545.4,23.7,13187,0,586,-8,33.34654238,-7.940969673
Precon1,1-Hold,545.5,23.7,13187,0,586,-7,33.39546549,-7.881849281
Precon1,1-Hold,545.6,23.7,13187,0,585,-5,33.40201253,-7.88524259
Precon1,1-Hold,545.7,23.7,13187,0,586,-9,33.35294307,-7.831363288
Precon1,1-Hold,545.8,23.7,13187,0,583,-3,33.3895206,-7.868083079
Precon1,1-Hold,545.9,23.7,13187,0,584,-8,33.38248083,-7.913243211
Precon1,1-Hold,546,23.7,13187,0,585,-7,33.37706552,-7.900280971
Precon1,1-Hold,546.1,23.7,13187,0,586,-7,33.38645595,-7.863120216
Precon1,1-Hold,546.2,23.7,13187,0,586,-8,33.36014991,-7.911080788
Precon1,1-Hold,546.3,23.7,13187,0,585,-9,33.39942433,-7.884793769
Precon1,1-Hold,546.4,23.7,13187,0,583,-5,33.38793716,-7.867853754
Precon1,1-Hold,546.5,23.7,13187,0,585,-8,33.36240003,-7.899942335
Precon1,1-Hold,546.6,23.7,13187,0,586,-9,33.37216409,-7.911720073
Precon1,1-Hold,546.7,23.7,13187,0,585,-6,33.40011393,-7.844636741
Precon1,1-Hold,546.8,23.7,13187,0,585,-8,33.39877353,-7.879424462
Precon1,1-Hold,546.9,23.7,13187,0,585,-6,33.41038709,-7.832172752
Precon1,1-Hold,547,23.7,13187,0,585,-7,33.3792363,-7.923262009
Precon1,1-Hold,547.1,23.7,13187,0,585,-8,33.37614045,-7.874826293
Precon1,1-Hold,547.2,23.7,13187,0,584,-6,33.36394507,-7.888622129
Precon1,1-Hold,547.3,23.7,13187,0,585,-8,33.39511029,-7.89386047
Precon1,1-Hold,547.4,23.7,13187,0,585,-6,33.34381814,-7.95054038
Precon1,1-Hold,547.5,23.7,13187,0,583,-5,33.3665214,-7.900006848
Precon1,1-Hold,547.6,23.7,13187,0,586,-9,33.37242735,-7.957106007
Precon1,1-Hold,547.7,23.7,13187,0,585,-8,33.36189722,-7.847150505
Precon1,1-Hold,547.8,23.7,13187,0,583,-6,33.41558543,-7.910265275
Precon1,1-Hold,547.9,23.7,13187,0,584,-7,33.38751389,-7.923215346
Precon1,1-Hold,548,23.7,13187,0,586,-9,33.37576312,-7.87759484
Precon1,1-Hold,548.1,23.7,13187,0,584,-3,33.33709141,-7.91500842
Precon1,1-Hold,548.2,23.7,13187,0,585,-6,33.40042165,-7.952729204
Precon1,1-Hold,548.3,23.7,13187,0,584,-6,33.36597247,-7.926941441
Precon1,1-Hold,548.4,23.7,13187,0,584,-5,33.44310068,-7.893566886
Precon1,1-Hold,548.5,23.7,13187,0,585,-9,33.38243509,-7.894590259
Precon1,1-Hold,548.6,23.7,13187,0,585,-6,33.3892309,-7.848936604
Precon1,1-Hold,548.7,23.7,13187,0,584,-7,33.40160919,-7.875598727
Precon1,1-Hold,548.8,23.7,13187,0,585,-7,33.36107007,-7.876256533
Precon1,1-Hold,548.9,23.7,13187,0,584,-7,33.41062038,-7.856489383
Precon1,1-Hold,549,23.7,13187,0,584,-9,33.34359917,-7.924122902
Precon1,1-Hold,549.1,23.7,13187,0,585,-6,33.39338438,-7.856073846
Precon1,1-Hold,549.2,23.7,13187,0,584,-7,33.40442789,-7.86078113
Precon1,1-Hold,549.3,23.7,13187,0,585,-10,33.44383122,-7.862866489
Precon1,1-Hold,549.4,23.7,13187,0,586,-6,33.43545173,-7.888286257
Precon1,1-Hold,549.5,23.7,13187,0,586,-8,33.32416254,-7.896428483
Precon1,1-Hold,549.6,23.7,13187,0,586,-10,33.3902032,-7.84856087
Precon1,1-Hold,549.7,23.7,13187,0,584,-3,33.37583552,-7.844977505
Precon1,1-Hold,549.8,23.7,13187,0,585,-9,33.39050868,-7.846515747
Precon1,1-Hold,549.9,23.7,13187,0,584,-7,33.35162008,-7.877038866
Precon1,1-Hold,550,23.7,13187,0,584,-7,33.32814312,-7.91748252
Precon1,1-Hold,550.1,23.7,13187,0,585,-7,33.43725651,-7.914497086
Precon1,1-Hold,550.2,23.7,13187,0,585,-9,33.33202806,-7.858806243
Precon1,1-Hold,550.3,23.7,13187,0,584,-6,33.41880976,-7.91190711
Precon1,1-Hold,550.4,23.7,13187,0,586,-6,33.42050655,-7.88098215
Precon1,1-Hold,550.5,23.7,13187,0,584,-8,33.39843589,-7.898796662
Precon1,1-Hold,550.6,23.7,13187,0,583,-7,33.38241739,-7.866944199
Precon1,1-Hold,550.7,23.7,13187,0,585,-8,33.3445906,-7.862410152
Precon1,1-Hold,550.8,23.7,13187,0,582,-3,33.38015438,-7.909580199
Precon1,1-Hold,550.9,23.7,13187,0,585,-5,33.38917699,-7.920072724
Precon1,1-Hold,551,23.7,13187,0,586,-7,33.3376003,-7.904760697
Precon1,1-Hold,551.1,23.7,13187,0,584,-8,33.39851426,-7.831415889
Precon1,1-Hold,551.2,23.7,13187,0,585,-8,33.38634043,-7.942692173
Precon1,1-Hold,551.3,23.7,13187,0,585,-6,33.36935363,-7.871481738
Precon1,1-Hold,551.4,23.7,13187,0,584,-8,33.42839564,-7.907242494
Precon1,1-Hold,551.5,23.7,13187,0,583,-5,33.33021269,-7.943583915
Precon1,1-Hold,551.6,23.7,13187,0,584,-5,33.33982121,-7.911685606
Precon1,1-Hold,551.7,23.7,13187,0,584,-5,33.35708228,-7.879748059
Precon1,1-Hold,551.8,23.7,13187,0,584,-6,33.35333238,-7.836851467
Precon1,1-Hold,551.9,23.7,13187,0,583,-7,33.3895936,-7.884658081
Precon1,1-Hold,552,23.7,13187,0,585,-6,33.36099597,-7.919420757
Precon1,1-Hold,552.1,23.7,13187,0,586,-9,33.42020445,-7.905248399
Precon1,1-Hold,552.2,23.7,13187,0,585,-7,33.36125904,-7.910397757
Precon1,1-Hold,552.3,23.7,13187,0,584,-6,33.42082779,-7.884153769
Precon1,1-Hold,552.4,23.7,13187,0,584,-9,33.38925428,-7.904102131
Precon1,1-Hold,552.5,23.7,13187,0,584,-7,33.35977085,-7.89570153
Precon1,1-Hold,552.6,23.7,13187,0,586,-10,33.45093042,-7.951896049
Precon1,1-Hold,552.7,23.7,13187,0,584,-6,33.33619933,-7.845272382
Precon1,1-Hold,552.8,23.7,13187,0,584,-6,33.47179947,-7.96085577
Precon1,1-Hold,552.9,23.7,13187,0,585,-7,33.3429259,-7.867864949
Precon1,1-Hold,553,23.7,13187,0,583,-7,33.33357753,-7.885566957
Precon1,1-Hold,553.1,23.7,13187,0,584,-9,33.35309229,-7.846822263
Precon1,1-Hold,553.2,23.7,13187,0,585,-8,33.40506538,-7.926122275
Precon1,1-Hold,553.3,23.7,13187,0,582,-5,33.35146384,-7.913485942
Precon1,1-Hold,553.4,23.7,13187,0,586,-7,33.35836727,-7.882570932
Precon1,1-Hold,553.5,23.7,13187,0,585,-5,33.33505634,-7.902259436
Precon1,1-Hold,553.6,23.7,13187,0,584,-6,33.37307398,-7.917912599
Precon1,1-Hold,553.7,23.7,13187,0,584,-3,33.33852521,-7.878393205
Precon1,1-Hold,553.8,23.7,13187,0,583,-10,33.36030172,-7.877173421
Precon1,1-Hold,553.9,23.7,13187,0,585,-7,33.35845667,-7.850224187
Precon1,1-Hold,554,23.7,13187,0,583,-6,33.41097968,-7.82535193
Precon1,1-Hold,554.1,23.7,13187,0,583,-7,33.37285239,-7.931643375
Precon1,1-Hold,554.2,23.7,13187,0,584,-9,33.45716071,-7.91435226
Precon1,1-Hold,554.3,23.7,13187,0,584,-8,33.40457796,-7.872582675
Precon1,1-Hold,554.4,23.7,13187,0,584,-6,33.35484615,-7.924482131
Precon1,1-Hold,554.5,23.7,13187,0,584,-6,33.39392553,-7.908625339
Precon1,1-Hold,554.6,23.7,13187,0,585,-7,33.38125856,-7.89539892
Precon1,1-Hold,554.7,23.7,13187,0,585,-5,33.31033901,-7.948053349
Precon1,1-Hold,554.8,23.7,13187,0,586,-8,33.32690826,-7.853759412
Precon1,1-Hold,554.9,23.7,13187,0,584,-5,33.35800502,-7.91034766
Precon1,1-Hold,555,23.7,13187,0,584,-7,33.37810796,-7.834726357
Precon1,1-Hold,555.1,23.7,13187,0,584,-8,33.42010272,-7.834104188
Precon1,1-Hold,555.2,23.7,13187,0,584,-11,33.37441135,-7.928670533
Precon1,1-Hold,555.3,23.7,13187,0,584,-7,33.40095411,-7.904090811
Precon1,1-Hold,555.4,23.7,13187,0,585,-9,33.34935247,-7.855368232
Precon1,1-Hold,555.5,23.7,13187,0,584,-8,33.3244276,-7.88504058
Precon1,1-Hold,555.6,23.7,13187,0,585,-7,33.43745188,-7.943273742
Precon1,1-Hold,555.7,23.7,13187,0,584,-8,33.36390906,-7.883432679
Precon1,1-Hold,555.8,23.7,13187,0,584,-6,33.36159697,-7.880461325
Precon1,1-Hold,555.9,23.7,13187,0,583,-6,33.39230741,-7.874051703
Precon1,1-Hold,556,23.7,13187,0,585,-8,33.35464635,-7.878417613
Precon1,1-Hold,556.1,23.7,13187,0,584,-3,33.35235411,-7.902123262
Precon1,1-Hold,556.2,23.7,13187,0,585,-6,33.33357329,-7.887345132
Precon1,1-Hold,556.3,23.7,13187,0,584,-5,33.31459705,-7.90800199
Precon1,1-Hold,556.4,23.7,13187,0,585,-9,33.37395619,-7.906769833
Precon1,1-Hold,556.5,23.7,13187,0,583,-8,33.37158645,-7.896866734
Precon1,1-Hold,556.6,23.7,13187,0,584,-8,33.39913653,-7.779814939
Precon1,1-Hold,556.7,23.7,13187,0,585,-10,33.42191889,-7.975576333
Precon1,1-Hold,556.8,23.7,13187,0,583,-6,33.42827268,-7.82734893
Precon1,1-Hold,556.9,23.7,13187,0,585,-8,33.37673133,-7.897545964
Precon1,1-Hold,557,23.7,13187,0,587,-10,33.34165395,-7.878989362
Precon1,1-Hold,557.1,23.7,13187,0,584,-7,33.37312925,-7.921737641
Precon1,1-Hold,557.2,23.7,13187,0,585,-5,33.3156757,-7.863249671
Precon1,1-Hold,557.3,23.7,13187,0,585,-7,33.35719821,-7.838694317
Precon1,1-Hold,557.4,23.7,13187,0,585,-7,33.38299499,-7.822921414
Precon1,1-Hold,557.5,23.7,13187,0,584,-5,33.43396046,-7.894569948
Precon1,1-Hold,557.6,23.7,13187,0,584,-8,33.34413793,-7.879939118
Precon1,1-Hold,557.7,23.7,13187,0,584,-6,33.38895624,-7.87358968
Precon1,1-Hold,557.8,23.7,13187,0,584,-7,33.35735737,-7.852076745
Precon1,1-Hold,557.9,23.7,13187,0,586,-7,33.35810247,-7.936242843
Precon1,1-Hold,558,23.7,13187,0,584,-8,33.36043982,-7.868458547
Precon1,1-Hold,558.1,23.7,13187,0,584,-6,33.38373245,-7.939675437
Precon1,1-Hold,558.2,23.7,13187,0,584,-7,33.41821628,-7.846320167
Precon1,1-Hold,558.3,23.7,13187,0,585,-6,33.42436005,-7.879395349
Precon1,1-Hold,558.4,23.7,13187,0,584,-7,33.3503712,-7.899337078
Precon1,1-Hold,558.5,23.7,13187,0,584,-6,33.40849458,-7.953499954
Precon1,1-Hold,558.6,23.7,13187,0,582,-4,33.47834302,-7.837776643
Precon1,1-Hold,558.7,23.7,13187,0,583,-5,33.35307393,-7.906285651
Precon1,1-Hold,558.8,23.7,13187,0,584,-8,33.31554175,-7.863629642
Precon1,1-Hold,558.9,23.7,13187,0,585,-9,33.41358201,-7.910642346
Precon1,1-Hold,559,23.7,13187,0,583,-7,33.41051755,-7.878303455
Precon1,1-Hold,559.1,23.7,13187,0,584,-9,33.41881483,-7.903422438
Precon1,1-Hold,559.2,23.7,13187,0,584,-8,33.37051742,-7.883256574
Precon1,1-Hold,559.3,23.7,13187,0,583,-8,33.32483903,-7.878268785
Precon1,1-Hold,559.4,23.7,13187,0,583,-5,33.42074101,-7.923402493
Precon1,1-Hold,559.5,23.7,13187,0,586,-9,33.39987078,-7.876377121
Precon1,1-Hold,559.6,23.7,13187,0,584,-6,33.42622345,-7.940372241
Precon1,1-Hold,559.7,23.7,13187,0,584,-6,33.39387551,-7.901683584
Precon1,1-Hold,559.8,23.7,13187,0,583,-5,33.32104872,-7.919453322
Precon1,1-Hold,559.9,23.7,13187,0,583,-7,33.41423913,-7.889691968
Precon1,1-Hold,560,23.7,13187,0,584,-3,33.38294978,-7.914717141
Precon1,1-Hold,560.1,23.7,13187,0,585,-7,33.33845206,-7.917830973
Precon1,1-Hold,560.2,23.7,13187,0,584,-7,33.384542,-7.887271516
Precon1,1-Hold,560.3,23.7,13187,0,585,-7,33.36948001,-7.898764765
Precon1,1-Hold,560.4,23.7,13187,0,582,-8,33.3650512,-7.866653573
Precon1,1-Hold,560.5,23.7,13187,0,584,-8,33.44895597,-7.930060998
Precon1,1-Hold,560.6,23.7,13187,0,584,-10,33.32849552,-7.873138648
Precon1,1-Hold,560.7,23.7,13187,0,584,-6,33.41380582,-7.833775963
Precon1,1-Hold,560.8,23.7,13187,0,584,-7,33.35185812,-7.850867304
Precon1,1-Hold,560.9,23.7,13187,0,583,-5,33.34612065,-7.897458517
Precon1,1-Hold,561,23.7,13187,0,583,-6,33.45632229,-7.87024159
Precon1,1-Hold,561.1,23.7,13187,0,584,-7,33.35520294,-7.900260537
Precon1,1-Hold,561.2,23.7,13187,0,583,-5,33.44875811,-7.869957923
Precon1,1-Hold,561.3,23.7,13187,0,584,-7,33.38658984,-7.834266985
Precon1,1-Hold,561.4,23.7,13187,0,583,-6,33.37670093,-7.943868974
Precon1,1-Hold,561.5,23.7,13187,0,584,-7,33.46525805,-7.92378682
Precon1,1-Hold,561.6,23.7,13187,0,584,-7,33.30897172,-7.943452754
Precon1,1-Hold,561.7,23.7,13187,0,585,-7,33.37880521,-7.881009665
Precon1,1-Hold,561.8,23.7,13187,0,585,-8,33.36070419,-7.943261846
Precon1,1-Hold,561.9,23.7,13187,0,583,-8,33.35812467,-7.87159132
Precon1,1-Hold,562,23.7,13187,0,583,-7,33.37523627,-7.912517904
Precon1,1-Hold,562.1,23.7,13187,0,583,-7,33.41244769,-7.86707394
Precon1,1-Hold,562.2,23.7,13187,0,583,-4,33.399159,-7.863619243
Precon1,1-Hold,562.3,23.7,13187,0,583,-4,33.37220311,-7.851265214
Precon1,1-Hold,562.4,23.7,13187,0,584,-9,33.30995651,-7.924263404
Precon1,1-Hold,562.5,23.7,13187,0,586,-8,33.39594328,-7.836436235
Precon1,1-Hold,562.6,23.7,13187,0,584,-7,33.43819337,-7.886409623
Precon1,1-Hold,562.7,23.7,13187,0,585,-7,33.41478324,-7.888720539
Precon1,1-Hold,562.8,23.7,13187,0,584,-8,33.32249583,-7.932180946
Precon1,1-Hold,562.9,23.7,13187,0,584,-6,33.42002371,-7.879001591
Precon1,1-Hold,563,23.7,13187,0,582,-7,33.42415464,-7.814226008
Precon1,1-Hold,563.1,23.7,13187,0,583,-5,33.39925552,-7.923617594
Precon1,1-Hold,563.2,23.7,13187,0,584,-11,33.35635188,-7.852800201
Precon1,1-Hold,563.3,23.7,13187,0,583,-8,33.38543341,-7.882626097
Precon1,1-Hold,563.4,23.7,13187,0,585,-8,33.43964263,-7.833547118
Precon1,1-Hold,563.5,23.7,13187,0,585,-6,33.38441475,-7.844137594
Precon1,1-Hold,563.6,23.7,13187,0,585,-5,33.36694908,-7.89505765
Precon1,1-Hold,563.7,23.7,13187,0,584,-6,33.401748,-7.869543294
Precon1,1-Hold,563.8,23.7,13187,0,584,-7,33.28531223,-7.864514079
Precon1,1-Hold,563.9,23.7,13187,0,584,-7,33.39163096,-7.893287554
Precon1,1-Hold,564,23.7,13187,0,584,-3,33.3125798,-7.92649659
Precon1,1-Hold,564.1,23.7,13187,0,585,-9,33.37980335,-7.887115686
Precon1,1-Hold,564.2,23.7,13187,0,584,-7,33.38420967,-7.830248539
Precon1,1-Hold,564.3,23.7,13187,0,584,-8,33.4033272,-7.899192959
Precon1,1-Hold,564.4,23.7,13187,0,584,-5,33.41884065,-7.896842383
Precon1,1-Hold,564.5,23.7,13187,0,584,-7,33.40614634,-7.849903713
Precon1,1-Hold,564.6,23.7,13187,0,585,-10,33.37342689,-7.860407749
Precon1,1-Hold,564.7,23.7,13187,0,585,-9,33.36596342,-7.943598888
Precon1,1-Hold,564.8,23.7,13187,0,585,-6,33.39252632,-7.870834153
Precon1,1-Hold,564.9,23.7,13187,0,585,-9,33.41691096,-7.910247539
Precon1,1-Hold,565,23.7,13187,0,584,-7,33.323992,-7.854998797
Precon1,1-Hold,565.1,23.7,13187,0,583,-7,33.3888358,-7.867785385
Precon1,1-Hold,565.2,23.7,13187,0,584,-6,33.37842918,-7.875677622
Precon1,1-Hold,565.3,23.7,13187,0,583,-6,33.35728117,-7.880119189
Precon1,1-Hold,565.4,23.7,13187,0,585,-9,33.40158207,-7.898003939
Precon1,1-Hold,565.5,23.7,13187,0,584,-8,33.34837449,-7.869697383
Precon1,1-Hold,565.6,23.7,13187,0,583,-6,33.43053826,-7.893386162
Precon1,1-Hold,565.7,23.7,13187,0,584,-8,33.3803425,-7.870015227
Precon1,1-Hold,565.8,23.7,13187,0,582,-4,33.3479014,-7.853776353
Precon1,1-Hold,565.9,23.7,13187,0,583,-8,33.33840063,-7.917528979
Precon1,1-Hold,566,23.7,13187,0,584,-7,33.34042745,-7.88219308
Precon1,1-Hold,566.1,23.7,13187,0,583,-6,33.41916438,-7.915022499
Precon1,1-Hold,566.2,23.7,13187,0,583,-6,33.38434646,-7.845013001
Precon1,1-Hold,566.3,23.7,13187,0,584,-7,33.3819028,-7.934633667
Precon1,1-Hold,566.4,23.7,13187,0,585,-7,33.32260259,-7.906038057
Precon1,1-Hold,566.5,23.7,13187,0,583,-6,33.37964743,-7.927704189
Precon1,1-Hold,566.6,23.7,13187,0,583,-6,33.35926116,-7.952642177
Precon1,1-Hold,566.7,23.7,13187,0,584,-5,33.4031959,-7.859935736
Precon1,1-Hold,566.8,23.7,13187,0,582,-7,33.36530192,-7.871026712
Precon1,1-Hold,566.9,23.7,13187,0,585,-9,33.39477104,-7.903702074
Precon1,1-Hold,567,23.7,13187,0,585,-7,33.38139536,-7.897767848
Precon1,1-Hold,567.1,23.7,13187,0,582,-6,33.30833393,-7.936127753
Precon1,1-Hold,567.2,23.7,13187,0,584,-8,33.36040112,-7.883128673
Precon1,1-Hold,567.3,23.7,13187,0,585,-8,33.38959613,-7.798575682
Precon1,1-Hold,567.4,23.7,13187,0,584,-6,33.38961157,-7.884701925
Precon1,1-Hold,567.5,23.7,13187,0,582,-6,33.36488255,-7.932120358
Precon1,1-Hold,567.6,23.7,13187,0,583,-3,33.35359741,-7.872023638
Precon1,1-Hold,567.7,23.7,13187,0,585,-7,33.3871889,-7.902330227
Precon1,1-Hold,567.8,23.7,13187,0,585,-7,33.36199039,-7.936711869
Precon1,1-Hold,567.9,23.7,13187,0,584,-7,33.4048123,-7.841132926
Precon1,1-Hold,568,23.7,13187,0,583,-5,33.37664804,-7.88625296
Precon1,1-Hold,568.1,23.7,13187,0,584,-7,33.40395112,-7.89100298
Precon1,1-Hold,568.2,23.7,13187,0,582,-6,33.35022923,-7.93723742
Precon1,1-Hold,568.3,23.7,13187,0,584,-8,33.35405569,-7.870409378
Precon1,1-Hold,568.4,23.7,13187,0,583,-6,33.42890891,-7.873252817
Precon1,1-Hold,568.5,23.7,13187,0,584,-8,33.33436315,-7.872591396
Precon1,1-Hold,568.6,23.7,13187,0,584,-6,33.31676068,-7.82816709
Precon1,1-Hold,568.7,23.7,13187,0,583,-8,33.31897931,-7.938776461
Precon1,1-Hold,568.8,23.7,13187,0,582,-9,33.46138912,-7.833001993
Precon1,1-Hold,568.9,23.7,13187,0,582,-5,33.4208296,-7.879348409
Precon1,1-Hold,569,23.7,13187,0,583,-8,33.38666445,-7.87664737
Precon1,1-Hold,569.1,23.7,13187,0,585,-9,33.38696199,-7.919219645
Precon1,1-Hold,569.2,23.7,13187,0,584,-6,33.35024122,-7.875728634
Precon1,1-Hold,569.3,23.7,13187,0,583,-5,33.45291277,-7.898930781
Precon1,1-Hold,569.4,23.7,13187,0,584,-8,33.36542461,-7.823100782
Precon1,1-Hold,569.5,23.7,13187,0,582,-5,33.38261061,-7.869678056
Precon1,1-Hold,569.6,23.7,13187,0,584,-9,33.31487984,-7.862152433
Precon1,1-Hold,569.7,23.7,13187,0,585,-7,33.36819834,-7.895092879
Precon1,1-Hold,569.8,23.7,13187,0,583,-5,33.4042094,-7.841621248
Precon1,1-Hold,569.9,23.7,13187,0,584,-12,33.36460558,-7.874346544
Precon1,1-Hold,570,23.7,13187,0,583,-7,33.37968287,-7.927549498
Precon1,1-Hold,570.1,23.7,13187,0,584,-9,33.28927165,-7.896777713
Precon1,1-Hold,570.2,23.7,13187,0,583,-8,33.35731403,-7.879001642
Precon1,1-Hold,570.3,23.7,13187,0,584,-7,33.40076599,-7.897127186
Precon1,1-Hold,570.4,23.7,13187,0,584,-8,33.3856754,-7.848628022
Precon1,1-Hold,570.5,23.7,13187,0,584,-11,33.32146374,-7.927447995
Precon1,1-Hold,570.6,23.7,13187,0,583,-6,33.34258085,-7.901038874
Precon1,1-Hold,570.7,23.7,13187,0,584,-8,33.41326125,-7.883963587
Precon1,1-Hold,570.8,23.7,13187,0,584,-7,33.40730593,-7.898205273
Precon1,1-Hold,570.9,23.7,13187,0,585,-8,33.38625497,-7.86252264
Precon1,1-Hold,571,23.7,13187,0,584,-7,33.36990617,-7.943816032
Precon1,1-Hold,571.1,23.7,13187,0,584,-3,33.44387178,-7.879105697
Precon1,1-Hold,571.2,23.7,13187,0,583,-7,33.40730983,-7.950514305
Precon1,1-Hold,571.3,23.7,13187,0,585,-9,33.43263201,-7.840194882
Precon1,1-Hold,571.4,23.7,13187,0,581,-5,33.37511233,-7.89184363
Precon1,1-Hold,571.5,23.7,13187,0,583,-4,33.40679316,-7.848060737
Precon1,1-Hold,571.6,23.7,13187,0,583,-6,33.33331041,-7.889770712
Precon1,1-Hold,571.7,23.7,13187,0,584,-5,33.4051687,-7.828756703
Precon1,1-Hold,571.8,23.7,13187,0,583,-6,33.40836254,-7.870956887
Precon1,1-Hold,571.9,23.7,13187,0,582,-5,33.43817603,-7.863846949
Precon1,1-Hold,572,23.7,13187,0,581,-5,33.38235072,-7.915498631
Precon1,1-Hold,572.1,23.7,13187,0,583,-5,33.44322992,-7.908634153
Precon1,1-Hold,572.2,23.7,13187,0,583,-6,33.35528799,-7.917985367
Precon1,1-Hold,572.3,23.7,13187,0,582,-7,33.43477874,-7.872357582
Precon1,1-Hold,572.4,23.7,13187,0,583,-4,33.39130282,-7.866256107
Precon1,1-Hold,572.5,23.7,13187,0,582,-5,33.48122049,-7.889180525
Precon1,1-Hold,572.6,23.7,13187,0,582,-3,33.40998282,-7.882042519
Precon1,1-Hold,572.7,23.7,13187,0,582,-6,33.39478926,-7.903756702
Precon1,1-Hold,572.8,23.7,13187,0,582,-6,33.44812331,-7.800130558
Precon1,1-Hold,572.9,23.7,13187,0,583,-3,33.37243544,-7.94760183
Precon1,1-Hold,573,23.7,13187,0,583,-6,33.42406007,-7.967360993
Precon1,1-Hold,573.1,23.7,13187,0,582,-7,33.38365389,-7.842877387
Precon1,1-Hold,573.2,23.7,13187,0,582,-6,33.38411114,-7.918728577
Precon1,1-Hold,573.3,23.7,13187,0,584,-5,33.39662882,-7.905643621
Precon1,1-Hold,573.4,23.7,13187,0,583,-7,33.33821722,-7.907949245
Precon1,1-Hold,573.5,23.7,13187,0,583,-8,33.33165522,-7.911254061
Precon1,1-Hold,573.6,23.7,13187,0,585,-10,33.38676218,-7.917188381
Precon1,1-Hold,573.7,23.7,13187,0,584,-6,33.36432624,-7.925110081
Precon1,1-Hold,573.8,23.7,13187,0,582,-5,33.36655786,-7.89167785
Precon1,1-Hold,573.9,23.7,13187,0,583,-8,33.38496204,-7.882410284
Precon1,1-Hold,574,23.7,13187,0,583,-6,33.41613501,-7.893280874
Precon1,1-Hold,574.1,23.7,13187,0,585,-10,33.37707643,-7.884244133
Precon1,1-Hold,574.2,23.7,13187,0,584,-5,33.34113847,-7.978229977
Precon1,1-Hold,574.3,23.7,13187,0,585,-8,33.38213915,-7.897747817
Precon1,1-Hold,574.4,23.7,13187,0,584,-8,33.38361919,-7.889972553
Precon1,1-Hold,574.5,23.7,13187,0,585,-9,33.38331447,-7.930250514
Precon1,1-Hold,574.6,23.7,13187,0,583,-10,33.30159184,-7.894062791
Precon1,1-Hold,574.7,23.7,13187,0,582,-6,33.43869897,-7.904509794
Precon1,1-Hold,574.8,23.7,13187,0,582,-6,33.3872416,-7.87127179
Precon1,1-Hold,574.9,23.7,13187,0,583,-7,33.37039914,-7.881107712
Precon1,1-Hold,575,23.7,13187,0,584,-10,33.33254456,-7.86241253
Precon1,1-Hold,575.1,23.7,13187,0,583,-6,33.37436993,-7.857413554
Precon1,1-Hold,575.2,23.7,13187,0,583,-4,33.38182514,-7.917776902
Precon1,1-Hold,575.3,23.7,13187,0,580,-5,33.41434343,-7.916746212
Precon1,1-Hold,575.4,23.7,13187,0,582,0,33.38652522,-7.951222903
Precon1,1-Hold,575.5,23.7,13187,0,582,-9,33.38669387,-7.898099386
Precon1,1-Hold,575.6,23.7,13187,0,581,-5,33.4327998,-7.899157648
Precon1,1-Hold,575.7,23.7,13187,0,583,-7,33.35843389,-7.853862721
Precon1,1-Hold,575.8,23.7,13187,0,583,-5,33.38784647,-7.823849072
Precon1,1-Hold,575.9,23.7,13187,0,582,-9,33.46182022,-7.917748643
Precon1,1-Hold,576,23.7,13187,0,583,-7,33.35681236,-7.891064438
Precon1,1-Hold,576.1,23.7,13187,0,582,-5,33.30089732,-7.924630364
Precon1,1-Hold,576.2,23.7,13187,0,584,-7,33.43240142,-7.88279752
Precon1,1-Hold,576.3,23.7,13187,0,585,-7,33.38741492,-7.81222187
